agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value,agent_type,set_of_allowed_links
2488,1026,4013,1,12,1,1;2;3
2489,1026,4014,1,93,1,1;2;3
2490,1026,4015,1,0,1,1;2;3
2491,1026,4016,1,67,1,1;2;3
2492,1026,4017,1,21,1,1;2;3
2493,1026,4018,1,9,1,1;2;3
2494,1026,4019,1,98,1,1;2;3
2495,1026,4020,1,88,1,1;2;3
2496,1026,4021,1,6,1,1;2;3
2497,1026,4022,1,42,1,1;2;3
2498,1026,4023,1,50,1,1;2;3
2499,1026,4024,1,46,1,1;2;3
2500,1026,4025,1,70,1,1;2;3
2501,1026,4027,1,95,1,1;2;3
2502,1026,4028,1,94,1,1;2;3
2503,1026,4029,1,34,1,1;2;3
2504,1026,4030,1,25,1,1;2;3
2505,1026,4031,1,42,1,1;2;3
2506,1026,4032,1,31,1,1;2;3
2507,1026,4033,1,25,1,1;2;3
2508,1026,4034,1,13,1,1;2;3
2509,1026,4035,1,75,1,1;2;3
2510,1026,4036,1,5,1,1;2;3
2511,1026,4037,1,85,1,1;2;3
2512,1026,4038,1,31,1,1;2;3
2513,1026,4039,1,92,1,1;2;3
2514,1026,4040,1,70,1,1;2;3
2515,1026,4041,1,62,1,1;2;3
2516,1026,4042,1,72,1,1;2;3
2517,1026,4043,1,10,1,1;2;3
2518,1026,4044,1,38,1,1;2;3
2519,1026,4045,1,53,1,1;2;3
2520,1026,4046,1,78,1,1;2;3
2521,1026,4047,1,39,1,1;2;3
2522,1026,4048,1,55,1,1;2;3
2523,1026,4049,1,59,1,1;2;3
2524,1026,4050,1,24,1,1;2;3
2525,1026,4051,1,54,1,1;2;3
2526,1026,4052,1,78,1,1;2;3
2527,1026,4053,1,77,1,1;2;3
2528,1026,4054,1,52,1,1;2;3
2529,1026,4055,1,38,1,1;2;3
2530,1026,4056,1,50,1,1;2;3
2531,1026,4057,1,64,1,1;2;3
2532,1026,4058,1,67,1,1;2;3
2533,1026,4059,1,14,1,1;2;3
2534,1026,4060,1,24,1,1;2;3
2535,1026,4061,1,73,1,1;2;3
2536,1026,4062,1,71,1,1;2;3
2537,1026,4063,1,17,1,1;2;3
2538,1026,4064,1,93,1,1;2;3
2539,1026,4065,1,74,1,1;2;3
2540,1026,4066,1,29,1,1;2;3
2541,1026,4067,1,86,1,1;2;3
2542,1026,4068,1,50,1,1;2;3
2543,1026,4069,1,11,1,1;2;3
2544,1026,4070,1,6,1,1;2;3
2545,1026,4071,1,80,1,1;2;3
2546,1026,4072,1,96,1,1;2;3
2547,1026,4073,1,9,1,1;2;3
2548,1026,4074,1,95,1,1;2;3
2549,1026,4075,1,17,1,1;2;3
2550,1026,4076,1,98,1,1;2;3
2551,1026,4077,1,28,1,1;2;3
2552,1026,4078,1,12,1,1;2;3
2553,1026,4079,1,64,1,1;2;3
2554,1026,4080,1,55,1,1;2;3
2555,1026,4081,1,81,1,1;2;3
2556,1026,4082,1,37,1,1;2;3
2557,1026,4083,1,3,1,1;2;3
2558,1026,4084,1,40,1,1;2;3
2559,1026,4085,1,98,1,1;2;3
2560,1026,4086,1,21,1,1;2;3
2561,1026,4087,1,7,1,1;2;3
2562,1026,4088,1,30,1,1;2;3
2563,1026,4089,1,41,1,1;2;3
2564,1026,4090,1,24,1,1;2;3
2565,1026,4091,1,91,1,1;2;3
2566,1026,4092,1,95,1,1;2;3
2567,1026,4093,1,83,1,1;2;3
2568,1026,4094,1,38,1,1;2;3
2569,1026,4095,1,93,1,1;2;3
2570,1026,4096,1,62,1,1;2;3
2571,1026,4097,1,87,1,1;2;3
2572,1026,4098,1,26,1,1;2;3
2573,1026,4099,1,32,1,1;2;3
2574,1026,4100,1,58,1,1;2;3
2575,1027,4001,1,89,1,1;2;3
2576,1027,4002,1,55,1,1;2;3
2577,1027,4003,1,66,1,1;2;3
2578,1027,4004,1,52,1,1;2;3
2579,1027,4005,1,49,1,1;2;3
2580,1027,4006,1,89,1,1;2;3
2581,1027,4007,1,67,1,1;2;3
2582,1027,4008,1,61,1,1;2;3
2583,1027,4009,1,74,1,1;2;3
2584,1027,4010,1,31,1,1;2;3
2585,1027,4011,1,26,1,1;2;3
2586,1027,4012,1,21,1,1;2;3
2587,1027,4013,1,75,1,1;2;3
2588,1027,4014,1,61,1,1;2;3
2589,1027,4015,1,90,1,1;2;3
2590,1027,4016,1,31,1,1;2;3
2591,1027,4017,1,26,1,1;2;3
2592,1027,4018,1,91,1,1;2;3
2593,1027,4019,1,38,1,1;2;3
2594,1027,4020,1,58,1,1;2;3
2595,1027,4021,1,60,1,1;2;3
2596,1027,4022,1,41,1,1;2;3
2597,1027,4023,1,86,1,1;2;3
2598,1027,4024,1,2,1,1;2;3
2599,1027,4025,1,24,1,1;2;3
2600,1027,4026,1,95,1,1;2;3
2601,1027,4028,1,26,1,1;2;3
2602,1027,4029,1,42,1,1;2;3
2603,1027,4030,1,33,1,1;2;3
2604,1027,4031,1,38,1,1;2;3
2605,1027,4032,1,9,1,1;2;3
2606,1027,4033,1,94,1,1;2;3
2607,1027,4034,1,74,1,1;2;3
2608,1027,4035,1,11,1,1;2;3
2609,1027,4036,1,14,1,1;2;3
2610,1027,4037,1,3,1,1;2;3
2611,1027,4038,1,82,1,1;2;3
2612,1027,4039,1,73,1,1;2;3
2613,1027,4040,1,61,1,1;2;3
2614,1027,4041,1,36,1,1;2;3
2615,1027,4042,1,86,1,1;2;3
2616,1027,4043,1,20,1,1;2;3
2617,1027,4044,1,24,1,1;2;3
2618,1027,4045,1,97,1,1;2;3
2619,1027,4046,1,19,1,1;2;3
2620,1027,4047,1,57,1,1;2;3
2621,1027,4048,1,44,1,1;2;3
2622,1027,4049,1,67,1,1;2;3
2623,1027,4050,1,87,1,1;2;3
2624,1027,4051,1,94,1,1;2;3
2625,1027,4052,1,32,1,1;2;3
2626,1027,4053,1,25,1,1;2;3
2627,1027,4054,1,11,1,1;2;3
2628,1027,4055,1,32,1,1;2;3
2629,1027,4056,1,68,1,1;2;3
2630,1027,4057,1,79,1,1;2;3
2631,1027,4058,1,91,1,1;2;3
2632,1027,4059,1,93,1,1;2;3
2633,1027,4060,1,25,1,1;2;3
2634,1027,4061,1,34,1,1;2;3
2635,1027,4062,1,30,1,1;2;3
2636,1027,4063,1,4,1,1;2;3
2637,1027,4064,1,82,1,1;2;3
2638,1027,4065,1,24,1,1;2;3
2639,1027,4066,1,62,1,1;2;3
2640,1027,4067,1,60,1,1;2;3
2641,1027,4068,1,48,1,1;2;3
2642,1027,4069,1,27,1,1;2;3
2643,1027,4070,1,67,1,1;2;3
2644,1027,4071,1,46,1,1;2;3
2645,1027,4072,1,36,1,1;2;3
2646,1027,4073,1,53,1,1;2;3
2647,1027,4074,1,66,1,1;2;3
2648,1027,4075,1,16,1,1;2;3
2649,1027,4076,1,44,1,1;2;3
2650,1027,4077,1,1,1,1;2;3
2651,1027,4078,1,2,1,1;2;3
2652,1027,4079,1,41,1,1;2;3
2653,1027,4080,1,85,1,1;2;3
2654,1027,4081,1,4,1,1;2;3
2655,1027,4082,1,9,1,1;2;3
2656,1027,4083,1,20,1,1;2;3
2657,1027,4084,1,52,1,1;2;3
2658,1027,4085,1,9,1,1;2;3
2659,1027,4086,1,62,1,1;2;3
2660,1027,4087,1,10,1,1;2;3
2661,1027,4088,1,76,1,1;2;3
2662,1027,4089,1,25,1,1;2;3
2663,1027,4090,1,28,1,1;2;3
2664,1027,4091,1,1,1,1;2;3
2665,1027,4092,1,22,1,1;2;3
2666,1027,4093,1,8,1,1;2;3
2667,1027,4094,1,46,1,1;2;3
2668,1027,4095,1,45,1,1;2;3
2669,1027,4096,1,57,1,1;2;3
2670,1027,4097,1,28,1,1;2;3
2671,1027,4098,1,81,1,1;2;3
2672,1027,4099,1,90,1,1;2;3
2673,1027,4100,1,7,1,1;2;3
2674,1028,4001,1,37,1,1;2;3
2675,1028,4002,1,46,1,1;2;3
2676,1028,4003,1,86,1,1;2;3
2677,1028,4004,1,20,1,1;2;3
2678,1028,4005,1,35,1,1;2;3
2679,1028,4006,1,1,1,1;2;3
2680,1028,4007,1,37,1,1;2;3
2681,1028,4008,1,25,1,1;2;3
2682,1028,4009,1,92,1,1;2;3
2683,1028,4010,1,52,1,1;2;3
2684,1028,4011,1,23,1,1;2;3
2685,1028,4012,1,9,1,1;2;3
2686,1028,4013,1,35,1,1;2;3
2687,1028,4014,1,15,1,1;2;3
2688,1028,4015,1,5,1,1;2;3
2689,1028,4016,1,28,1,1;2;3
2690,1028,4017,1,23,1,1;2;3
2691,1028,4018,1,26,1,1;2;3
2692,1028,4019,1,74,1,1;2;3
2693,1028,4020,1,39,1,1;2;3
2694,1028,4021,1,36,1,1;2;3
2695,1028,4022,1,83,1,1;2;3
2696,1028,4023,1,35,1,1;2;3
2697,1028,4024,1,95,1,1;2;3
2698,1028,4025,1,21,1,1;2;3
2699,1028,4026,1,94,1,1;2;3
2700,1028,4027,1,26,1,1;2;3
2701,1028,4029,1,12,1,1;2;3
2702,1028,4030,1,10,1,1;2;3
2703,1028,4031,1,35,1,1;2;3
2704,1028,4032,1,29,1,1;2;3
2705,1028,4033,1,59,1,1;2;3
2706,1028,4034,1,19,1,1;2;3
2707,1028,4035,1,6,1,1;2;3
2708,1028,4036,1,5,1,1;2;3
2709,1028,4037,1,85,1,1;2;3
2710,1028,4038,1,71,1,1;2;3
2711,1028,4039,1,79,1,1;2;3
2712,1028,4040,1,11,1,1;2;3
2713,1028,4041,1,4,1,1;2;3
2714,1028,4042,1,61,1,1;2;3
2715,1028,4043,1,8,1,1;2;3
2716,1028,4044,1,38,1,1;2;3
2717,1028,4045,1,14,1,1;2;3
2718,1028,4046,1,77,1,1;2;3
2719,1028,4047,1,80,1,1;2;3
2720,1028,4048,1,78,1,1;2;3
2721,1028,4049,1,49,1,1;2;3
2722,1028,4050,1,3,1,1;2;3
2723,1028,4051,1,96,1,1;2;3
2724,1028,4052,1,57,1,1;2;3
2725,1028,4053,1,76,1,1;2;3
2726,1028,4054,1,25,1,1;2;3
2727,1028,4055,1,31,1,1;2;3
2728,1028,4056,1,28,1,1;2;3
2729,1028,4057,1,41,1,1;2;3
2730,1028,4058,1,90,1,1;2;3
2731,1028,4059,1,48,1,1;2;3
2732,1028,4060,1,27,1,1;2;3
2733,1028,4061,1,38,1,1;2;3
2734,1028,4062,1,21,1,1;2;3
2735,1028,4063,1,4,1,1;2;3
2736,1028,4064,1,88,1,1;2;3
2737,1028,4065,1,52,1,1;2;3
2738,1028,4066,1,57,1,1;2;3
2739,1028,4067,1,17,1,1;2;3
2740,1028,4068,1,41,1,1;2;3
2741,1028,4069,1,44,1,1;2;3
2742,1028,4070,1,3,1,1;2;3
2743,1028,4071,1,66,1,1;2;3
2744,1028,4072,1,19,1,1;2;3
2745,1028,4073,1,73,1,1;2;3
2746,1028,4074,1,64,1,1;2;3
2747,1028,4075,1,35,1,1;2;3
2748,1028,4076,1,28,1,1;2;3
2749,1028,4077,1,8,1,1;2;3
2750,1028,4078,1,45,1,1;2;3
2751,1028,4079,1,69,1,1;2;3
2752,1028,4080,1,93,1,1;2;3
2753,1028,4081,1,19,1,1;2;3
2754,1028,4082,1,96,1,1;2;3
2755,1028,4083,1,75,1,1;2;3
2756,1028,4084,1,83,1,1;2;3
2757,1028,4085,1,1,1,1;2;3
2758,1028,4086,1,64,1,1;2;3
2759,1028,4087,1,26,1,1;2;3
2760,1028,4088,1,51,1,1;2;3
2761,1028,4089,1,49,1,1;2;3
2762,1028,4090,1,29,1,1;2;3
2763,1028,4091,1,74,1,1;2;3
2764,1028,4092,1,84,1,1;2;3
2765,1028,4093,1,53,1,1;2;3
2766,1028,4094,1,82,1,1;2;3
2767,1028,4095,1,51,1,1;2;3
2768,1028,4096,1,43,1,1;2;3
2769,1028,4097,1,50,1,1;2;3
2770,1028,4098,1,5,1,1;2;3
2771,1028,4099,1,46,1,1;2;3
2772,1028,4100,1,4,1,1;2;3
2773,1029,4001,1,34,1,1;2;3
2774,1029,4002,1,31,1,1;2;3
2775,1029,4003,1,23,1,1;2;3
2776,1029,4004,1,33,1,1;2;3
2777,1029,4005,1,87,1,1;2;3
2778,1029,4006,1,16,1,1;2;3
2779,1029,4007,1,74,1,1;2;3
2780,1029,4008,1,51,1,1;2;3
2781,1029,4009,1,93,1,1;2;3
2782,1029,4010,1,50,1,1;2;3
2783,1029,4011,1,58,1,1;2;3
2784,1029,4012,1,26,1,1;2;3
2785,1029,4013,1,58,1,1;2;3
2786,1029,4014,1,49,1,1;2;3
2787,1029,4015,1,17,1,1;2;3
2788,1029,4016,1,42,1,1;2;3
2789,1029,4017,1,69,1,1;2;3
2790,1029,4018,1,33,1,1;2;3
2791,1029,4019,1,32,1,1;2;3
2792,1029,4020,1,90,1,1;2;3
2793,1029,4021,1,56,1,1;2;3
2794,1029,4022,1,61,1,1;2;3
2795,1029,4023,1,18,1,1;2;3
2796,1029,4024,1,36,1,1;2;3
2797,1029,4025,1,84,1,1;2;3
2798,1029,4026,1,34,1,1;2;3
2799,1029,4027,1,42,1,1;2;3
2800,1029,4028,1,12,1,1;2;3
2801,1029,4030,1,33,1,1;2;3
2802,1029,4031,1,43,1,1;2;3
2803,1029,4032,1,25,1,1;2;3
2804,1029,4033,1,6,1,1;2;3
2805,1029,4034,1,60,1,1;2;3
2806,1029,4035,1,77,1,1;2;3
2807,1029,4036,1,40,1,1;2;3
2808,1029,4037,1,84,1,1;2;3
2809,1029,4038,1,3,1,1;2;3
2810,1029,4039,1,75,1,1;2;3
2811,1029,4040,1,82,1,1;2;3
2812,1029,4041,1,11,1,1;2;3
2813,1029,4042,1,11,1,1;2;3
2814,1029,4043,1,2,1,1;2;3
2815,1029,4044,1,24,1,1;2;3
2816,1029,4045,1,33,1,1;2;3
2817,1029,4046,1,21,1,1;2;3
2818,1029,4047,1,40,1,1;2;3
2819,1029,4048,1,58,1,1;2;3
2820,1029,4049,1,30,1,1;2;3
2821,1029,4050,1,26,1,1;2;3
2822,1029,4051,1,83,1,1;2;3
2823,1029,4052,1,99,1,1;2;3
2824,1029,4053,1,11,1,1;2;3
2825,1029,4054,1,3,1,1;2;3
2826,1029,4055,1,10,1,1;2;3
2827,1029,4056,1,90,1,1;2;3
2828,1029,4057,1,17,1,1;2;3
2829,1029,4058,1,93,1,1;2;3
2830,1029,4059,1,20,1,1;2;3
2831,1029,4060,1,19,1,1;2;3
2832,1029,4061,1,90,1,1;2;3
2833,1029,4062,1,50,1,1;2;3
2834,1029,4063,1,56,1,1;2;3
2835,1029,4064,1,24,1,1;2;3
2836,1029,4065,1,67,1,1;2;3
2837,1029,4066,1,95,1,1;2;3
2838,1029,4067,1,42,1,1;2;3
2839,1029,4068,1,82,1,1;2;3
2840,1029,4069,1,75,1,1;2;3
2841,1029,4070,1,46,1,1;2;3
2842,1029,4071,1,76,1,1;2;3
2843,1029,4072,1,22,1,1;2;3
2844,1029,4073,1,40,1,1;2;3
2845,1029,4074,1,18,1,1;2;3
2846,1029,4075,1,60,1,1;2;3
2847,1029,4076,1,54,1,1;2;3
2848,1029,4077,1,35,1,1;2;3
2849,1029,4078,1,71,1,1;2;3
2850,1029,4079,1,6,1,1;2;3
2851,1029,4080,1,82,1,1;2;3
2852,1029,4081,1,3,1,1;2;3
2853,1029,4082,1,42,1,1;2;3
2854,1029,4083,1,30,1,1;2;3
2855,1029,4084,1,62,1,1;2;3
2856,1029,4085,1,11,1,1;2;3
2857,1029,4086,1,81,1,1;2;3
2858,1029,4087,1,87,1,1;2;3
2859,1029,4088,1,90,1,1;2;3
2860,1029,4089,1,59,1,1;2;3
2861,1029,4090,1,89,1,1;2;3
2862,1029,4091,1,88,1,1;2;3
2863,1029,4092,1,87,1,1;2;3
2864,1029,4093,1,10,1,1;2;3
2865,1029,4094,1,95,1,1;2;3
2866,1029,4095,1,14,1,1;2;3
2867,1029,4096,1,73,1,1;2;3
2868,1029,4097,1,51,1,1;2;3
2869,1029,4098,1,80,1,1;2;3
2870,1029,4099,1,39,1,1;2;3
2871,1029,4100,1,85,1,1;2;3
2872,1030,4001,1,91,1,1;2;3
2873,1030,4002,1,25,1,1;2;3
2874,1030,4003,1,58,1,1;2;3
2875,1030,4004,1,53,1,1;2;3
2876,1030,4005,1,7,1,1;2;3
2877,1030,4006,1,97,1,1;2;3
2878,1030,4007,1,8,1,1;2;3
2879,1030,4008,1,72,1,1;2;3
2880,1030,4009,1,49,1,1;2;3
2881,1030,4010,1,6,1,1;2;3
2882,1030,4011,1,92,1,1;2;3
2883,1030,4012,1,69,1,1;2;3
2884,1030,4013,1,69,1,1;2;3
2885,1030,4014,1,72,1,1;2;3
2886,1030,4015,1,9,1,1;2;3
2887,1030,4016,1,69,1,1;2;3
2888,1030,4017,1,91,1,1;2;3
2889,1030,4018,1,41,1,1;2;3
2890,1030,4019,1,7,1,1;2;3
2891,1030,4020,1,17,1,1;2;3
2892,1030,4021,1,60,1,1;2;3
2893,1030,4022,1,26,1,1;2;3
2894,1030,4023,1,71,1,1;2;3
2895,1030,4024,1,46,1,1;2;3
2896,1030,4025,1,49,1,1;2;3
2897,1030,4026,1,25,1,1;2;3
2898,1030,4027,1,33,1,1;2;3
2899,1030,4028,1,10,1,1;2;3
2900,1030,4029,1,33,1,1;2;3
2901,1030,4031,1,45,1,1;2;3
2902,1030,4032,1,37,1,1;2;3
2903,1030,4033,1,35,1,1;2;3
2904,1030,4034,1,76,1,1;2;3
2905,1030,4035,1,15,1,1;2;3
2906,1030,4036,1,68,1,1;2;3
2907,1030,4037,1,49,1,1;2;3
2908,1030,4038,1,89,1,1;2;3
2909,1030,4039,1,55,1,1;2;3
2910,1030,4040,1,56,1,1;2;3
2911,1030,4041,1,37,1,1;2;3
2912,1030,4042,1,83,1,1;2;3
2913,1030,4043,1,69,1,1;2;3
2914,1030,4044,1,93,1,1;2;3
2915,1030,4045,1,96,1,1;2;3
2916,1030,4046,1,7,1,1;2;3
2917,1030,4047,1,72,1,1;2;3
2918,1030,4048,1,64,1,1;2;3
2919,1030,4049,1,54,1,1;2;3
2920,1030,4050,1,18,1,1;2;3
2921,1030,4051,1,72,1,1;2;3
2922,1030,4052,1,92,1,1;2;3
2923,1030,4053,1,15,1,1;2;3
2924,1030,4054,1,96,1,1;2;3
2925,1030,4055,1,18,1,1;2;3
2926,1030,4056,1,58,1,1;2;3
2927,1030,4057,1,17,1,1;2;3
2928,1030,4058,1,28,1,1;2;3
2929,1030,4059,1,1,1,1;2;3
2930,1030,4060,1,56,1,1;2;3
2931,1030,4061,1,57,1,1;2;3
2932,1030,4062,1,7,1,1;2;3
2933,1030,4063,1,27,1,1;2;3
2934,1030,4064,1,49,1,1;2;3
2935,1030,4065,1,48,1,1;2;3
2936,1030,4066,1,7,1,1;2;3
2937,1030,4067,1,45,1,1;2;3
2938,1030,4068,1,90,1,1;2;3
2939,1030,4069,1,37,1,1;2;3
2940,1030,4070,1,32,1,1;2;3
2941,1030,4071,1,91,1,1;2;3
2942,1030,4072,1,81,1,1;2;3
2943,1030,4073,1,73,1,1;2;3
2944,1030,4074,1,1,1,1;2;3
2945,1030,4075,1,24,1,1;2;3
2946,1030,4076,1,56,1,1;2;3
2947,1030,4077,1,81,1,1;2;3
2948,1030,4078,1,67,1,1;2;3
2949,1030,4079,1,28,1,1;2;3
2950,1030,4080,1,35,1,1;2;3
2951,1030,4081,1,42,1,1;2;3
2952,1030,4082,1,0,1,1;2;3
2953,1030,4083,1,59,1,1;2;3
2954,1030,4084,1,61,1,1;2;3
2955,1030,4085,1,39,1,1;2;3
2956,1030,4086,1,85,1,1;2;3
2957,1030,4087,1,37,1,1;2;3
2958,1030,4088,1,43,1,1;2;3
2959,1030,4089,1,0,1,1;2;3
2960,1030,4090,1,75,1,1;2;3
2961,1030,4091,1,5,1,1;2;3
2962,1030,4092,1,61,1,1;2;3
2963,1030,4093,1,53,1,1;2;3
2964,1030,4094,1,43,1,1;2;3
2965,1030,4095,1,45,1,1;2;3
2966,1030,4096,1,2,1,1;2;3
2967,1030,4097,1,39,1,1;2;3
2968,1030,4098,1,39,1,1;2;3
2969,1030,4099,1,45,1,1;2;3
2970,1030,4100,1,92,1,1;2;3
2971,1031,4001,1,69,1,1;2;3
2972,1031,4002,1,59,1,1;2;3
2973,1031,4003,1,13,1,1;2;3
2974,1031,4004,1,63,1,1;2;3
2975,1031,4005,1,24,1,1;2;3
2976,1031,4006,1,41,1,1;2;3
2977,1031,4007,1,65,1,1;2;3
2978,1031,4008,1,89,1,1;2;3
2979,1031,4009,1,3,1,1;2;3
2980,1031,4010,1,54,1,1;2;3
2981,1031,4011,1,69,1,1;2;3
2982,1031,4012,1,78,1,1;2;3
2983,1031,4013,1,8,1,1;2;3
2984,1031,4014,1,57,1,1;2;3
2985,1031,4015,1,3,1,1;2;3
2986,1031,4016,1,74,1,1;2;3
2987,1031,4017,1,18,1,1;2;3
2988,1031,4018,1,2,1,1;2;3
2989,1031,4019,1,85,1,1;2;3
2990,1031,4020,1,32,1,1;2;3
2991,1031,4021,1,89,1,1;2;3
2992,1031,4022,1,75,1,1;2;3
2993,1031,4023,1,7,1,1;2;3
2994,1031,4024,1,67,1,1;2;3
2995,1031,4025,1,45,1,1;2;3
2996,1031,4026,1,42,1,1;2;3
2997,1031,4027,1,38,1,1;2;3
2998,1031,4028,1,35,1,1;2;3
2999,1031,4029,1,43,1,1;2;3
3000,1031,4030,1,45,1,1;2;3
3001,1031,4032,1,57,1,1;2;3
3002,1031,4033,1,76,1,1;2;3
3003,1031,4034,1,39,1,1;2;3
3004,1031,4035,1,44,1,1;2;3
3005,1031,4036,1,72,1,1;2;3
3006,1031,4037,1,81,1,1;2;3
3007,1031,4038,1,89,1,1;2;3
3008,1031,4039,1,96,1,1;2;3
3009,1031,4040,1,35,1,1;2;3
3010,1031,4041,1,23,1,1;2;3
3011,1031,4042,1,42,1,1;2;3
3012,1031,4043,1,0,1,1;2;3
3013,1031,4044,1,54,1,1;2;3
3014,1031,4045,1,64,1,1;2;3
3015,1031,4046,1,54,1,1;2;3
3016,1031,4047,1,38,1,1;2;3
3017,1031,4048,1,9,1,1;2;3
3018,1031,4049,1,83,1,1;2;3
3019,1031,4050,1,60,1,1;2;3
3020,1031,4051,1,94,1,1;2;3
3021,1031,4052,1,78,1,1;2;3
3022,1031,4053,1,81,1,1;2;3
3023,1031,4054,1,32,1,1;2;3
3024,1031,4055,1,57,1,1;2;3
3025,1031,4056,1,96,1,1;2;3
3026,1031,4057,1,0,1,1;2;3
3027,1031,4058,1,17,1,1;2;3
3028,1031,4059,1,91,1,1;2;3
3029,1031,4060,1,40,1,1;2;3
3030,1031,4061,1,96,1,1;2;3
3031,1031,4062,1,45,1,1;2;3
3032,1031,4063,1,94,1,1;2;3
3033,1031,4064,1,68,1,1;2;3
3034,1031,4065,1,98,1,1;2;3
3035,1031,4066,1,40,1,1;2;3
3036,1031,4067,1,76,1,1;2;3
3037,1031,4068,1,8,1,1;2;3
3038,1031,4069,1,22,1,1;2;3
3039,1031,4070,1,13,1,1;2;3
3040,1031,4071,1,52,1,1;2;3
3041,1031,4072,1,3,1,1;2;3
3042,1031,4073,1,11,1,1;2;3
3043,1031,4074,1,37,1,1;2;3
3044,1031,4075,1,5,1,1;2;3
3045,1031,4076,1,5,1,1;2;3
3046,1031,4077,1,32,1,1;2;3
3047,1031,4078,1,63,1,1;2;3
3048,1031,4079,1,59,1,1;2;3
3049,1031,4080,1,41,1,1;2;3
3050,1031,4081,1,89,1,1;2;3
3051,1031,4082,1,91,1,1;2;3
3052,1031,4083,1,63,1,1;2;3
3053,1031,4084,1,18,1,1;2;3
3054,1031,4085,1,8,1,1;2;3
3055,1031,4086,1,20,1,1;2;3
3056,1031,4087,1,24,1,1;2;3
3057,1031,4088,1,42,1,1;2;3
3058,1031,4089,1,33,1,1;2;3
3059,1031,4090,1,29,1,1;2;3
3060,1031,4091,1,51,1,1;2;3
3061,1031,4092,1,59,1,1;2;3
3062,1031,4093,1,21,1,1;2;3
3063,1031,4094,1,67,1,1;2;3
3064,1031,4095,1,88,1,1;2;3
3065,1031,4096,1,28,1,1;2;3
3066,1031,4097,1,45,1,1;2;3
3067,1031,4098,1,0,1,1;2;3
3068,1031,4099,1,77,1,1;2;3
3069,1031,4100,1,64,1,1;2;3
3070,1032,4001,1,54,1,1;2;3
3071,1032,4002,1,79,1,1;2;3
3072,1032,4003,1,64,1,1;2;3
3073,1032,4004,1,17,1,1;2;3
3074,1032,4005,1,75,1,1;2;3
3075,1032,4006,1,11,1,1;2;3
3076,1032,4007,1,15,1,1;2;3
3077,1032,4008,1,74,1,1;2;3
3078,1032,4009,1,12,1,1;2;3
3079,1032,4010,1,9,1,1;2;3
3080,1032,4011,1,26,1,1;2;3
3081,1032,4012,1,90,1,1;2;3
3082,1032,4013,1,79,1,1;2;3
3083,1032,4014,1,68,1,1;2;3
3084,1032,4015,1,40,1,1;2;3
3085,1032,4016,1,8,1,1;2;3
3086,1032,4017,1,33,1,1;2;3
3087,1032,4018,1,10,1,1;2;3
3088,1032,4019,1,41,1,1;2;3
3089,1032,4020,1,9,1,1;2;3
3090,1032,4021,1,40,1,1;2;3
3091,1032,4022,1,51,1,1;2;3
3092,1032,4023,1,77,1,1;2;3
3093,1032,4024,1,66,1,1;2;3
3094,1032,4025,1,59,1,1;2;3
3095,1032,4026,1,31,1,1;2;3
3096,1032,4027,1,9,1,1;2;3
3097,1032,4028,1,29,1,1;2;3
3098,1032,4029,1,25,1,1;2;3
3099,1032,4030,1,37,1,1;2;3
3100,1032,4031,1,57,1,1;2;3
3101,1032,4033,1,84,1,1;2;3
3102,1032,4034,1,60,1,1;2;3
3103,1032,4035,1,6,1,1;2;3
3104,1032,4036,1,10,1,1;2;3
3105,1032,4037,1,72,1,1;2;3
3106,1032,4038,1,92,1,1;2;3
3107,1032,4039,1,18,1,1;2;3
3108,1032,4040,1,50,1,1;2;3
3109,1032,4041,1,7,1,1;2;3
3110,1032,4042,1,21,1,1;2;3
3111,1032,4043,1,59,1,1;2;3
3112,1032,4044,1,58,1,1;2;3
3113,1032,4045,1,17,1,1;2;3
3114,1032,4046,1,22,1,1;2;3
3115,1032,4047,1,9,1,1;2;3
3116,1032,4048,1,60,1,1;2;3
3117,1032,4049,1,30,1,1;2;3
3118,1032,4050,1,54,1,1;2;3
3119,1032,4051,1,86,1,1;2;3
3120,1032,4052,1,75,1,1;2;3
3121,1032,4053,1,26,1,1;2;3
3122,1032,4054,1,53,1,1;2;3
3123,1032,4055,1,73,1,1;2;3
3124,1032,4056,1,78,1,1;2;3
3125,1032,4057,1,17,1,1;2;3
3126,1032,4058,1,35,1,1;2;3
3127,1032,4059,1,94,1,1;2;3
3128,1032,4060,1,28,1,1;2;3
3129,1032,4061,1,27,1,1;2;3
3130,1032,4062,1,37,1,1;2;3
3131,1032,4063,1,11,1,1;2;3
3132,1032,4064,1,67,1,1;2;3
3133,1032,4065,1,51,1,1;2;3
3134,1032,4066,1,9,1,1;2;3
3135,1032,4067,1,64,1,1;2;3
3136,1032,4068,1,8,1,1;2;3
3137,1032,4069,1,37,1,1;2;3
3138,1032,4070,1,16,1,1;2;3
3139,1032,4071,1,33,1,1;2;3
3140,1032,4072,1,55,1,1;2;3
3141,1032,4073,1,40,1,1;2;3
3142,1032,4074,1,7,1,1;2;3
3143,1032,4075,1,32,1,1;2;3
3144,1032,4076,1,60,1,1;2;3
3145,1032,4077,1,13,1,1;2;3
3146,1032,4078,1,77,1,1;2;3
3147,1032,4079,1,69,1,1;2;3
3148,1032,4080,1,5,1,1;2;3
3149,1032,4081,1,28,1,1;2;3
3150,1032,4082,1,28,1,1;2;3
3151,1032,4083,1,72,1,1;2;3
