agent_id,origin_node_id,destination_node_id,customized_cost_link_type,customized_cost_link_value,agent_type,set_of_allowed_links
13556,1054,4041,1,10000,1,1;2;3
13557,1054,4042,1,5882,1,1;2;3
13558,1054,4043,1,3846,1,1;2;3
13559,1054,4044,1,2703,1,1;2;3
13560,1054,4045,1,2000,1,1;2;3
13561,1054,4046,1,1538,1,1;2;3
13562,1054,4047,1,2000,1,1;2;3
13563,1054,4048,1,2703,1,1;2;3
13564,1054,4049,1,4000,1,1;2;3
13565,1054,4050,1,6250,1,1;2;3
13566,1054,4051,1,11111,1,1;2;3
13567,1054,4052,1,25000,1,1;2;3
13568,1054,4053,1,100000,1,1;2;3
13569,1054,4055,1,100000,1,1;2;3
13570,1054,4056,1,25000,1,1;2;3
13571,1054,4057,1,11111,1,1;2;3
13572,1054,4058,1,6250,1,1;2;3
13573,1054,4059,1,4000,1,1;2;3
13574,1054,4060,1,2778,1,1;2;3
13575,1054,4061,1,2041,1,1;2;3
13576,1054,4062,1,1562,1,1;2;3
13577,1054,4063,1,2041,1,1;2;3
13578,1054,4064,1,2778,1,1;2;3
13579,1054,4065,1,3846,1,1;2;3
13580,1054,4066,1,5882,1,1;2;3
13581,1054,4067,1,10000,1,1;2;3
13582,1054,4068,1,20000,1,1;2;3
13583,1054,4069,1,50000,1,1;2;3
13584,1054,4070,1,100000,1,1;2;3
13585,1054,4071,1,50000,1,1;2;3
13586,1054,4072,1,20000,1,1;2;3
13587,1054,4073,1,10000,1,1;2;3
13588,1054,4074,1,5882,1,1;2;3
13589,1054,4075,1,3846,1,1;2;3
13590,1054,4076,1,2703,1,1;2;3
13591,1054,4077,1,2000,1,1;2;3
13592,1054,4078,1,1538,1,1;2;3
13593,1054,4079,1,2000,1,1;2;3
13594,1054,4080,1,2703,1,1;2;3
13595,1054,4081,1,3448,1,1;2;3
13596,1054,4082,1,5000,1,1;2;3
13597,1054,4083,1,7692,1,1;2;3
13598,1054,4084,1,12500,1,1;2;3
13599,1054,4085,1,20000,1,1;2;3
13600,1054,4086,1,25000,1,1;2;3
13601,1054,4087,1,20000,1,1;2;3
13602,1054,4088,1,12500,1,1;2;3
13603,1054,4089,1,7692,1,1;2;3
13604,1054,4090,1,5000,1,1;2;3
13605,1054,4091,1,3448,1,1;2;3
13606,1054,4092,1,2500,1,1;2;3
13607,1054,4093,1,1887,1,1;2;3
13608,1054,4094,1,1471,1,1;2;3
13609,1054,4095,1,1887,1,1;2;3
13610,1054,4096,1,2500,1,1;2;3
13611,1054,4097,1,2941,1,1;2;3
13612,1054,4098,1,4000,1,1;2;3
13613,1054,4099,1,5556,1,1;2;3
13614,1054,4100,1,7692,1,1;2;3
13615,1054,4101,1,10000,1,1;2;3
13616,1054,4102,1,11111,1,1;2;3
13617,1054,4103,1,10000,1,1;2;3
13618,1054,4104,1,7692,1,1;2;3
13619,1054,4105,1,5556,1,1;2;3
13620,1054,4106,1,4000,1,1;2;3
13621,1054,4107,1,2941,1,1;2;3
13622,1054,4108,1,2222,1,1;2;3
13623,1054,4109,1,1724,1,1;2;3
13624,1054,4110,1,1370,1,1;2;3
13625,1054,4111,1,1724,1,1;2;3
13626,1054,4112,1,2222,1,1;2;3
13627,1054,4113,1,2439,1,1;2;3
13628,1054,4114,1,3125,1,1;2;3
13629,1054,4115,1,4000,1,1;2;3
13630,1054,4116,1,5000,1,1;2;3
13631,1054,4117,1,5882,1,1;2;3
13632,1054,4118,1,6250,1,1;2;3
13633,1054,4119,1,5882,1,1;2;3
13634,1054,4120,1,5000,1,1;2;3
13635,1054,4121,1,4000,1,1;2;3
13636,1054,4122,1,3125,1,1;2;3
13637,1054,4123,1,2439,1,1;2;3
13638,1054,4124,1,1923,1,1;2;3
13639,1054,4125,1,1538,1,1;2;3
13640,1054,4126,1,1250,1,1;2;3
13641,1054,4127,1,1538,1,1;2;3
13642,1054,4128,1,1923,1,1;2;3
13643,1054,4129,1,2000,1,1;2;3
13644,1054,4130,1,2439,1,1;2;3
13645,1054,4131,1,2941,1,1;2;3
13646,1054,4132,1,3448,1,1;2;3
13647,1054,4133,1,3846,1,1;2;3
13648,1054,4134,1,4000,1,1;2;3
13649,1054,4135,1,3846,1,1;2;3
13650,1054,4136,1,3448,1,1;2;3
13651,1054,4137,1,2941,1,1;2;3
13652,1054,4138,1,2439,1,1;2;3
13653,1054,4139,1,2000,1,1;2;3
13654,1054,4140,1,1639,1,1;2;3
13655,1054,4141,1,1351,1,1;2;3
13656,1054,4142,1,1124,1,1;2;3
13657,1054,4143,1,1351,1,1;2;3
13658,1054,4144,1,1639,1,1;2;3
13659,1054,4145,1,1639,1,1;2;3
13660,1054,4146,1,1923,1,1;2;3
13661,1054,4147,1,2222,1,1;2;3
13662,1054,4148,1,2500,1,1;2;3
13663,1054,4149,1,2703,1,1;2;3
13664,1054,4150,1,2778,1,1;2;3
13665,1054,4151,1,2703,1,1;2;3
13666,1054,4152,1,2500,1,1;2;3
13667,1054,4153,1,2222,1,1;2;3
13668,1054,4154,1,1923,1,1;2;3
13669,1054,4155,1,1639,1,1;2;3
13670,1054,4156,1,1389,1,1;2;3
13671,1054,4157,1,1176,1,1;2;3
13672,1054,4158,1,1000,1,1;2;3
13673,1054,4159,1,1176,1,1;2;3
13674,1054,4160,1,1389,1,1;2;3
13675,1054,4161,1,1351,1,1;2;3
13676,1054,4162,1,1538,1,1;2;3
13677,1054,4163,1,1724,1,1;2;3
13678,1054,4164,1,1887,1,1;2;3
13679,1054,4165,1,2000,1,1;2;3
13680,1054,4166,1,2041,1,1;2;3
13681,1054,4167,1,2000,1,1;2;3
13682,1054,4168,1,1887,1,1;2;3
13683,1054,4169,1,1724,1,1;2;3
13684,1054,4170,1,1538,1,1;2;3
13685,1054,4171,1,1351,1,1;2;3
13686,1054,4172,1,1176,1,1;2;3
13687,1054,4173,1,1020,1,1;2;3
13688,1054,4174,1,885,1,1;2;3
13689,1054,4175,1,1020,1,1;2;3
13690,1054,4176,1,1176,1,1;2;3
13691,1054,4177,1,1124,1,1;2;3
13692,1054,4178,1,1250,1,1;2;3
13693,1054,4179,1,1370,1,1;2;3
13694,1054,4180,1,1471,1,1;2;3
13695,1054,4181,1,1538,1,1;2;3
13696,1054,4182,1,1562,1,1;2;3
13697,1054,4183,1,1538,1,1;2;3
13698,1054,4184,1,1471,1,1;2;3
13699,1054,4185,1,1370,1,1;2;3
13700,1054,4186,1,1250,1,1;2;3
13701,1054,4187,1,1124,1,1;2;3
13702,1054,4188,1,1000,1,1;2;3
13703,1054,4189,1,885,1,1;2;3
13704,1054,4190,1,781,1,1;2;3
13705,1054,4191,1,885,1,1;2;3
13706,1054,4192,1,1000,1,1;2;3
13707,1054,4193,1,1351,1,1;2;3
13708,1054,4194,1,1538,1,1;2;3
13709,1054,4195,1,1724,1,1;2;3
13710,1054,4196,1,1887,1,1;2;3
13711,1054,4197,1,2000,1,1;2;3
13712,1054,4198,1,2041,1,1;2;3
13713,1054,4199,1,2000,1,1;2;3
13714,1054,4200,1,1887,1,1;2;3
13715,1054,4201,1,1724,1,1;2;3
13716,1054,4202,1,1538,1,1;2;3
13717,1054,4203,1,1351,1,1;2;3
13718,1054,4204,1,1176,1,1;2;3
13719,1054,4205,1,1020,1,1;2;3
13720,1054,4206,1,885,1,1;2;3
13721,1054,4207,1,1020,1,1;2;3
13722,1054,4208,1,1176,1,1;2;3
13723,1054,4209,1,1639,1,1;2;3
13724,1054,4210,1,1923,1,1;2;3
13725,1054,4211,1,2222,1,1;2;3
13726,1054,4212,1,2500,1,1;2;3
13727,1054,4213,1,2703,1,1;2;3
13728,1054,4214,1,2778,1,1;2;3
13729,1054,4215,1,2703,1,1;2;3
13730,1054,4216,1,2500,1,1;2;3
13731,1054,4217,1,2222,1,1;2;3
13732,1054,4218,1,1923,1,1;2;3
13733,1054,4219,1,1639,1,1;2;3
13734,1054,4220,1,1389,1,1;2;3
13735,1054,4221,1,1176,1,1;2;3
13736,1054,4222,1,1000,1,1;2;3
13737,1054,4223,1,1176,1,1;2;3
13738,1054,4224,1,1389,1,1;2;3
13739,1054,4225,1,2000,1,1;2;3
13740,1054,4226,1,2439,1,1;2;3
13741,1054,4227,1,2941,1,1;2;3
13742,1054,4228,1,3448,1,1;2;3
13743,1054,4229,1,3846,1,1;2;3
13744,1054,4230,1,4000,1,1;2;3
13745,1054,4231,1,3846,1,1;2;3
13746,1054,4232,1,3448,1,1;2;3
13747,1054,4233,1,2941,1,1;2;3
13748,1054,4234,1,2439,1,1;2;3
13749,1054,4235,1,2000,1,1;2;3
13750,1054,4236,1,1639,1,1;2;3
13751,1054,4237,1,1351,1,1;2;3
13752,1054,4238,1,1124,1,1;2;3
13753,1054,4239,1,1351,1,1;2;3
13754,1054,4240,1,1639,1,1;2;3
13755,1054,4241,1,2439,1,1;2;3
13756,1054,4242,1,3125,1,1;2;3
13757,1054,4243,1,4000,1,1;2;3
13758,1054,4244,1,5000,1,1;2;3
13759,1054,4245,1,5882,1,1;2;3
13760,1054,4246,1,6250,1,1;2;3
13761,1054,4247,1,5882,1,1;2;3
13762,1054,4248,1,5000,1,1;2;3
13763,1054,4249,1,4000,1,1;2;3
13764,1054,4250,1,3125,1,1;2;3
13765,1054,4251,1,2439,1,1;2;3
13766,1054,4252,1,1923,1,1;2;3
13767,1054,4253,1,1538,1,1;2;3
13768,1054,4254,1,1250,1,1;2;3
13769,1054,4255,1,1538,1,1;2;3
13770,1054,4256,1,1923,1,1;2;3
13771,1055,4001,1,2222,1,1;2;3
13772,1055,4002,1,2941,1,1;2;3
13773,1055,4003,1,4000,1,1;2;3
13774,1055,4004,1,5556,1,1;2;3
13775,1055,4005,1,7692,1,1;2;3
13776,1055,4006,1,10000,1,1;2;3
13777,1055,4007,1,11111,1,1;2;3
13778,1055,4008,1,10000,1,1;2;3
13779,1055,4009,1,7692,1,1;2;3
13780,1055,4010,1,5556,1,1;2;3
13781,1055,4011,1,4000,1,1;2;3
13782,1055,4012,1,2941,1,1;2;3
13783,1055,4013,1,2222,1,1;2;3
13784,1055,4014,1,1724,1,1;2;3
13785,1055,4015,1,1370,1,1;2;3
13786,1055,4016,1,1724,1,1;2;3
13787,1055,4017,1,2500,1,1;2;3
13788,1055,4018,1,3448,1,1;2;3
13789,1055,4019,1,5000,1,1;2;3
13790,1055,4020,1,7692,1,1;2;3
13791,1055,4021,1,12500,1,1;2;3
13792,1055,4022,1,20000,1,1;2;3
13793,1055,4023,1,25000,1,1;2;3
13794,1055,4024,1,20000,1,1;2;3
13795,1055,4025,1,12500,1,1;2;3
13796,1055,4026,1,7692,1,1;2;3
13797,1055,4027,1,5000,1,1;2;3
13798,1055,4028,1,3448,1,1;2;3
13799,1055,4029,1,2500,1,1;2;3
13800,1055,4030,1,1887,1,1;2;3
13801,1055,4031,1,1471,1,1;2;3
13802,1055,4032,1,1887,1,1;2;3
13803,1055,4033,1,2703,1,1;2;3
13804,1055,4034,1,3846,1,1;2;3
13805,1055,4035,1,5882,1,1;2;3
13806,1055,4036,1,10000,1,1;2;3
13807,1055,4037,1,20000,1,1;2;3
13808,1055,4038,1,50000,1,1;2;3
13809,1055,4039,1,100000,1,1;2;3
13810,1055,4040,1,50000,1,1;2;3
13811,1055,4041,1,20000,1,1;2;3
13812,1055,4042,1,10000,1,1;2;3
13813,1055,4043,1,5882,1,1;2;3
13814,1055,4044,1,3846,1,1;2;3
13815,1055,4045,1,2703,1,1;2;3
13816,1055,4046,1,2000,1,1;2;3
13817,1055,4047,1,1538,1,1;2;3
13818,1055,4048,1,2000,1,1;2;3
13819,1055,4049,1,2778,1,1;2;3
13820,1055,4050,1,4000,1,1;2;3
13821,1055,4051,1,6250,1,1;2;3
13822,1055,4052,1,11111,1,1;2;3
13823,1055,4053,1,25000,1,1;2;3
13824,1055,4054,1,100000,1,1;2;3
13825,1055,4056,1,100000,1,1;2;3
13826,1055,4057,1,25000,1,1;2;3
13827,1055,4058,1,11111,1,1;2;3
13828,1055,4059,1,6250,1,1;2;3
13829,1055,4060,1,4000,1,1;2;3
13830,1055,4061,1,2778,1,1;2;3
13831,1055,4062,1,2041,1,1;2;3
13832,1055,4063,1,1562,1,1;2;3
13833,1055,4064,1,2041,1,1;2;3
13834,1055,4065,1,2703,1,1;2;3
13835,1055,4066,1,3846,1,1;2;3
13836,1055,4067,1,5882,1,1;2;3
13837,1055,4068,1,10000,1,1;2;3
13838,1055,4069,1,20000,1,1;2;3
13839,1055,4070,1,50000,1,1;2;3
13840,1055,4071,1,100000,1,1;2;3
13841,1055,4072,1,50000,1,1;2;3
13842,1055,4073,1,20000,1,1;2;3
13843,1055,4074,1,10000,1,1;2;3
13844,1055,4075,1,5882,1,1;2;3
13845,1055,4076,1,3846,1,1;2;3
13846,1055,4077,1,2703,1,1;2;3
13847,1055,4078,1,2000,1,1;2;3
13848,1055,4079,1,1538,1,1;2;3
13849,1055,4080,1,2000,1,1;2;3
13850,1055,4081,1,2500,1,1;2;3
13851,1055,4082,1,3448,1,1;2;3
13852,1055,4083,1,5000,1,1;2;3
13853,1055,4084,1,7692,1,1;2;3
13854,1055,4085,1,12500,1,1;2;3
13855,1055,4086,1,20000,1,1;2;3
13856,1055,4087,1,25000,1,1;2;3
13857,1055,4088,1,20000,1,1;2;3
13858,1055,4089,1,12500,1,1;2;3
13859,1055,4090,1,7692,1,1;2;3
13860,1055,4091,1,5000,1,1;2;3
13861,1055,4092,1,3448,1,1;2;3
13862,1055,4093,1,2500,1,1;2;3
13863,1055,4094,1,1887,1,1;2;3
13864,1055,4095,1,1471,1,1;2;3
13865,1055,4096,1,1887,1,1;2;3
13866,1055,4097,1,2222,1,1;2;3
13867,1055,4098,1,2941,1,1;2;3
13868,1055,4099,1,4000,1,1;2;3
13869,1055,4100,1,5556,1,1;2;3
13870,1055,4101,1,7692,1,1;2;3
13871,1055,4102,1,10000,1,1;2;3
13872,1055,4103,1,11111,1,1;2;3
13873,1055,4104,1,10000,1,1;2;3
13874,1055,4105,1,7692,1,1;2;3
13875,1055,4106,1,5556,1,1;2;3
13876,1055,4107,1,4000,1,1;2;3
13877,1055,4108,1,2941,1,1;2;3
13878,1055,4109,1,2222,1,1;2;3
13879,1055,4110,1,1724,1,1;2;3
13880,1055,4111,1,1370,1,1;2;3
13881,1055,4112,1,1724,1,1;2;3
13882,1055,4113,1,1923,1,1;2;3
13883,1055,4114,1,2439,1,1;2;3
13884,1055,4115,1,3125,1,1;2;3
13885,1055,4116,1,4000,1,1;2;3
13886,1055,4117,1,5000,1,1;2;3
13887,1055,4118,1,5882,1,1;2;3
13888,1055,4119,1,6250,1,1;2;3
13889,1055,4120,1,5882,1,1;2;3
13890,1055,4121,1,5000,1,1;2;3
13891,1055,4122,1,4000,1,1;2;3
13892,1055,4123,1,3125,1,1;2;3
13893,1055,4124,1,2439,1,1;2;3
13894,1055,4125,1,1923,1,1;2;3
13895,1055,4126,1,1538,1,1;2;3
13896,1055,4127,1,1250,1,1;2;3
13897,1055,4128,1,1538,1,1;2;3
13898,1055,4129,1,1639,1,1;2;3
13899,1055,4130,1,2000,1,1;2;3
13900,1055,4131,1,2439,1,1;2;3
13901,1055,4132,1,2941,1,1;2;3
13902,1055,4133,1,3448,1,1;2;3
13903,1055,4134,1,3846,1,1;2;3
13904,1055,4135,1,4000,1,1;2;3
13905,1055,4136,1,3846,1,1;2;3
13906,1055,4137,1,3448,1,1;2;3
13907,1055,4138,1,2941,1,1;2;3
13908,1055,4139,1,2439,1,1;2;3
13909,1055,4140,1,2000,1,1;2;3
13910,1055,4141,1,1639,1,1;2;3
13911,1055,4142,1,1351,1,1;2;3
13912,1055,4143,1,1124,1,1;2;3
13913,1055,4144,1,1351,1,1;2;3
13914,1055,4145,1,1389,1,1;2;3
13915,1055,4146,1,1639,1,1;2;3
13916,1055,4147,1,1923,1,1;2;3
13917,1055,4148,1,2222,1,1;2;3
13918,1055,4149,1,2500,1,1;2;3
13919,1055,4150,1,2703,1,1;2;3
13920,1055,4151,1,2778,1,1;2;3
13921,1055,4152,1,2703,1,1;2;3
13922,1055,4153,1,2500,1,1;2;3
13923,1055,4154,1,2222,1,1;2;3
13924,1055,4155,1,1923,1,1;2;3
13925,1055,4156,1,1639,1,1;2;3
13926,1055,4157,1,1389,1,1;2;3
13927,1055,4158,1,1176,1,1;2;3
13928,1055,4159,1,1000,1,1;2;3
13929,1055,4160,1,1176,1,1;2;3
13930,1055,4161,1,1176,1,1;2;3
13931,1055,4162,1,1351,1,1;2;3
13932,1055,4163,1,1538,1,1;2;3
13933,1055,4164,1,1724,1,1;2;3
13934,1055,4165,1,1887,1,1;2;3
13935,1055,4166,1,2000,1,1;2;3
13936,1055,4167,1,2041,1,1;2;3
13937,1055,4168,1,2000,1,1;2;3
13938,1055,4169,1,1887,1,1;2;3
13939,1055,4170,1,1724,1,1;2;3
13940,1055,4171,1,1538,1,1;2;3
13941,1055,4172,1,1351,1,1;2;3
13942,1055,4173,1,1176,1,1;2;3
13943,1055,4174,1,1020,1,1;2;3
13944,1055,4175,1,885,1,1;2;3
13945,1055,4176,1,1020,1,1;2;3
13946,1055,4177,1,1000,1,1;2;3
13947,1055,4178,1,1124,1,1;2;3
13948,1055,4179,1,1250,1,1;2;3
13949,1055,4180,1,1370,1,1;2;3
13950,1055,4181,1,1471,1,1;2;3
13951,1055,4182,1,1538,1,1;2;3
13952,1055,4183,1,1562,1,1;2;3
13953,1055,4184,1,1538,1,1;2;3
13954,1055,4185,1,1471,1,1;2;3
13955,1055,4186,1,1370,1,1;2;3
13956,1055,4187,1,1250,1,1;2;3
13957,1055,4188,1,1124,1,1;2;3
13958,1055,4189,1,1000,1,1;2;3
13959,1055,4190,1,885,1,1;2;3
13960,1055,4191,1,781,1,1;2;3
13961,1055,4192,1,885,1,1;2;3
13962,1055,4193,1,1176,1,1;2;3
13963,1055,4194,1,1351,1,1;2;3
13964,1055,4195,1,1538,1,1;2;3
13965,1055,4196,1,1724,1,1;2;3
13966,1055,4197,1,1887,1,1;2;3
13967,1055,4198,1,2000,1,1;2;3
13968,1055,4199,1,2041,1,1;2;3
13969,1055,4200,1,2000,1,1;2;3
13970,1055,4201,1,1887,1,1;2;3
13971,1055,4202,1,1724,1,1;2;3
13972,1055,4203,1,1538,1,1;2;3
13973,1055,4204,1,1351,1,1;2;3
13974,1055,4205,1,1176,1,1;2;3
13975,1055,4206,1,1020,1,1;2;3
13976,1055,4207,1,885,1,1;2;3
13977,1055,4208,1,1020,1,1;2;3
13978,1055,4209,1,1389,1,1;2;3
13979,1055,4210,1,1639,1,1;2;3
13980,1055,4211,1,1923,1,1;2;3
13981,1055,4212,1,2222,1,1;2;3
13982,1055,4213,1,2500,1,1;2;3
13983,1055,4214,1,2703,1,1;2;3
13984,1055,4215,1,2778,1,1;2;3
13985,1055,4216,1,2703,1,1;2;3
13986,1055,4217,1,2500,1,1;2;3
13987,1055,4218,1,2222,1,1;2;3
13988,1055,4219,1,1923,1,1;2;3
13989,1055,4220,1,1639,1,1;2;3
13990,1055,4221,1,1389,1,1;2;3
13991,1055,4222,1,1176,1,1;2;3
13992,1055,4223,1,1000,1,1;2;3
13993,1055,4224,1,1176,1,1;2;3
13994,1055,4225,1,1639,1,1;2;3
13995,1055,4226,1,2000,1,1;2;3
13996,1055,4227,1,2439,1,1;2;3
13997,1055,4228,1,2941,1,1;2;3
13998,1055,4229,1,3448,1,1;2;3
13999,1055,4230,1,3846,1,1;2;3
14000,1055,4231,1,4000,1,1;2;3
14001,1055,4232,1,3846,1,1;2;3
14002,1055,4233,1,3448,1,1;2;3
14003,1055,4234,1,2941,1,1;2;3
14004,1055,4235,1,2439,1,1;2;3
14005,1055,4236,1,2000,1,1;2;3
14006,1055,4237,1,1639,1,1;2;3
14007,1055,4238,1,1351,1,1;2;3
14008,1055,4239,1,1124,1,1;2;3
14009,1055,4240,1,1351,1,1;2;3
14010,1055,4241,1,1923,1,1;2;3
14011,1055,4242,1,2439,1,1;2;3
14012,1055,4243,1,3125,1,1;2;3
14013,1055,4244,1,4000,1,1;2;3
14014,1055,4245,1,5000,1,1;2;3
14015,1055,4246,1,5882,1,1;2;3
14016,1055,4247,1,6250,1,1;2;3
14017,1055,4248,1,5882,1,1;2;3
14018,1055,4249,1,5000,1,1;2;3
14019,1055,4250,1,4000,1,1;2;3
14020,1055,4251,1,3125,1,1;2;3
14021,1055,4252,1,2439,1,1;2;3
14022,1055,4253,1,1923,1,1;2;3
14023,1055,4254,1,1538,1,1;2;3
14024,1055,4255,1,1250,1,1;2;3
14025,1055,4256,1,1538,1,1;2;3
14026,1056,4001,1,1724,1,1;2;3
14027,1056,4002,1,2222,1,1;2;3
14028,1056,4003,1,2941,1,1;2;3
14029,1056,4004,1,4000,1,1;2;3
14030,1056,4005,1,5556,1,1;2;3
14031,1056,4006,1,7692,1,1;2;3
14032,1056,4007,1,10000,1,1;2;3
14033,1056,4008,1,11111,1,1;2;3
14034,1056,4009,1,10000,1,1;2;3
14035,1056,4010,1,7692,1,1;2;3
14036,1056,4011,1,5556,1,1;2;3
14037,1056,4012,1,4000,1,1;2;3
14038,1056,4013,1,2941,1,1;2;3
14039,1056,4014,1,2222,1,1;2;3
14040,1056,4015,1,1724,1,1;2;3
14041,1056,4016,1,1370,1,1;2;3
14042,1056,4017,1,1887,1,1;2;3
14043,1056,4018,1,2500,1,1;2;3
14044,1056,4019,1,3448,1,1;2;3
14045,1056,4020,1,5000,1,1;2;3
14046,1056,4021,1,7692,1,1;2;3
14047,1056,4022,1,12500,1,1;2;3
14048,1056,4023,1,20000,1,1;2;3
14049,1056,4024,1,25000,1,1;2;3
14050,1056,4025,1,20000,1,1;2;3
14051,1056,4026,1,12500,1,1;2;3
14052,1056,4027,1,7692,1,1;2;3
14053,1056,4028,1,5000,1,1;2;3
14054,1056,4029,1,3448,1,1;2;3
14055,1056,4030,1,2500,1,1;2;3
14056,1056,4031,1,1887,1,1;2;3
14057,1056,4032,1,1471,1,1;2;3
14058,1056,4033,1,2000,1,1;2;3
14059,1056,4034,1,2703,1,1;2;3
14060,1056,4035,1,3846,1,1;2;3
14061,1056,4036,1,5882,1,1;2;3
14062,1056,4037,1,10000,1,1;2;3
14063,1056,4038,1,20000,1,1;2;3
14064,1056,4039,1,50000,1,1;2;3
14065,1056,4040,1,100000,1,1;2;3
14066,1056,4041,1,50000,1,1;2;3
14067,1056,4042,1,20000,1,1;2;3
14068,1056,4043,1,10000,1,1;2;3
14069,1056,4044,1,5882,1,1;2;3
14070,1056,4045,1,3846,1,1;2;3
14071,1056,4046,1,2703,1,1;2;3
14072,1056,4047,1,2000,1,1;2;3
14073,1056,4048,1,1538,1,1;2;3
14074,1056,4049,1,2041,1,1;2;3
14075,1056,4050,1,2778,1,1;2;3
14076,1056,4051,1,4000,1,1;2;3
14077,1056,4052,1,6250,1,1;2;3
14078,1056,4053,1,11111,1,1;2;3
14079,1056,4054,1,25000,1,1;2;3
14080,1056,4055,1,100000,1,1;2;3
14081,1056,4057,1,100000,1,1;2;3
14082,1056,4058,1,25000,1,1;2;3
14083,1056,4059,1,11111,1,1;2;3
14084,1056,4060,1,6250,1,1;2;3
14085,1056,4061,1,4000,1,1;2;3
14086,1056,4062,1,2778,1,1;2;3
14087,1056,4063,1,2041,1,1;2;3
14088,1056,4064,1,1562,1,1;2;3
14089,1056,4065,1,2000,1,1;2;3
14090,1056,4066,1,2703,1,1;2;3
14091,1056,4067,1,3846,1,1;2;3
14092,1056,4068,1,5882,1,1;2;3
14093,1056,4069,1,10000,1,1;2;3
14094,1056,4070,1,20000,1,1;2;3
14095,1056,4071,1,50000,1,1;2;3
14096,1056,4072,1,100000,1,1;2;3
14097,1056,4073,1,50000,1,1;2;3
14098,1056,4074,1,20000,1,1;2;3
14099,1056,4075,1,10000,1,1;2;3
14100,1056,4076,1,5882,1,1;2;3
14101,1056,4077,1,3846,1,1;2;3
14102,1056,4078,1,2703,1,1;2;3
14103,1056,4079,1,2000,1,1;2;3
14104,1056,4080,1,1538,1,1;2;3
14105,1056,4081,1,1887,1,1;2;3
14106,1056,4082,1,2500,1,1;2;3
14107,1056,4083,1,3448,1,1;2;3
14108,1056,4084,1,5000,1,1;2;3
14109,1056,4085,1,7692,1,1;2;3
14110,1056,4086,1,12500,1,1;2;3
14111,1056,4087,1,20000,1,1;2;3
14112,1056,4088,1,25000,1,1;2;3
14113,1056,4089,1,20000,1,1;2;3
14114,1056,4090,1,12500,1,1;2;3
14115,1056,4091,1,7692,1,1;2;3
14116,1056,4092,1,5000,1,1;2;3
14117,1056,4093,1,3448,1,1;2;3
14118,1056,4094,1,2500,1,1;2;3
14119,1056,4095,1,1887,1,1;2;3
14120,1056,4096,1,1471,1,1;2;3
14121,1056,4097,1,1724,1,1;2;3
14122,1056,4098,1,2222,1,1;2;3
14123,1056,4099,1,2941,1,1;2;3
14124,1056,4100,1,4000,1,1;2;3
14125,1056,4101,1,5556,1,1;2;3
14126,1056,4102,1,7692,1,1;2;3
14127,1056,4103,1,10000,1,1;2;3
14128,1056,4104,1,11111,1,1;2;3
14129,1056,4105,1,10000,1,1;2;3
14130,1056,4106,1,7692,1,1;2;3
14131,1056,4107,1,5556,1,1;2;3
14132,1056,4108,1,4000,1,1;2;3
14133,1056,4109,1,2941,1,1;2;3
14134,1056,4110,1,2222,1,1;2;3
14135,1056,4111,1,1724,1,1;2;3
14136,1056,4112,1,1370,1,1;2;3
14137,1056,4113,1,1538,1,1;2;3
14138,1056,4114,1,1923,1,1;2;3
14139,1056,4115,1,2439,1,1;2;3
14140,1056,4116,1,3125,1,1;2;3
14141,1056,4117,1,4000,1,1;2;3
14142,1056,4118,1,5000,1,1;2;3
14143,1056,4119,1,5882,1,1;2;3
14144,1056,4120,1,6250,1,1;2;3
14145,1056,4121,1,5882,1,1;2;3
14146,1056,4122,1,5000,1,1;2;3
14147,1056,4123,1,4000,1,1;2;3
14148,1056,4124,1,3125,1,1;2;3
14149,1056,4125,1,2439,1,1;2;3
14150,1056,4126,1,1923,1,1;2;3
14151,1056,4127,1,1538,1,1;2;3
14152,1056,4128,1,1250,1,1;2;3
14153,1056,4129,1,1351,1,1;2;3
14154,1056,4130,1,1639,1,1;2;3
14155,1056,4131,1,2000,1,1;2;3
14156,1056,4132,1,2439,1,1;2;3
14157,1056,4133,1,2941,1,1;2;3
14158,1056,4134,1,3448,1,1;2;3
14159,1056,4135,1,3846,1,1;2;3
14160,1056,4136,1,4000,1,1;2;3
14161,1056,4137,1,3846,1,1;2;3
14162,1056,4138,1,3448,1,1;2;3
14163,1056,4139,1,2941,1,1;2;3
14164,1056,4140,1,2439,1,1;2;3
14165,1056,4141,1,2000,1,1;2;3
14166,1056,4142,1,1639,1,1;2;3
14167,1056,4143,1,1351,1,1;2;3
14168,1056,4144,1,1124,1,1;2;3
14169,1056,4145,1,1176,1,1;2;3
14170,1056,4146,1,1389,1,1;2;3
14171,1056,4147,1,1639,1,1;2;3
14172,1056,4148,1,1923,1,1;2;3
14173,1056,4149,1,2222,1,1;2;3
14174,1056,4150,1,2500,1,1;2;3
14175,1056,4151,1,2703,1,1;2;3
14176,1056,4152,1,2778,1,1;2;3
14177,1056,4153,1,2703,1,1;2;3
14178,1056,4154,1,2500,1,1;2;3
14179,1056,4155,1,2222,1,1;2;3
14180,1056,4156,1,1923,1,1;2;3
14181,1056,4157,1,1639,1,1;2;3
14182,1056,4158,1,1389,1,1;2;3
14183,1056,4159,1,1176,1,1;2;3
14184,1056,4160,1,1000,1,1;2;3
14185,1056,4161,1,1020,1,1;2;3
14186,1056,4162,1,1176,1,1;2;3
14187,1056,4163,1,1351,1,1;2;3
14188,1056,4164,1,1538,1,1;2;3
14189,1056,4165,1,1724,1,1;2;3
