link_id,from_node_id,to_node_id,fixed_cost,link_type,acting_link_id
9762,1066,2012,0,2,9762
9763,1066,2013,0,2,9763
9764,1066,2014,0,2,9764
9765,1066,2015,0,2,9765
9766,1066,2016,0,2,9766
9767,1066,2017,0,2,9767
9768,1066,2018,0,2,9768
9769,1066,2019,0,2,9769
9770,1066,2020,0,2,9770
9771,1066,2021,0,2,9771
9772,1066,2022,0,2,9772
9773,1066,2023,0,2,9773
9774,1066,2024,0,2,9774
9775,1066,2025,0,2,9775
9776,1066,2026,0,2,9776
9777,1066,2027,0,2,9777
9778,1066,2028,0,2,9778
9779,1066,2029,0,2,9779
9780,1066,2030,0,2,9780
9781,1066,2031,0,2,9781
9782,1066,2032,0,2,9782
9783,1066,2033,0,2,9783
9784,1066,2034,0,2,9784
9785,1066,2035,0,2,9785
9786,1066,2036,0,2,9786
9787,1066,2037,0,2,9787
9788,1066,2038,0,2,9788
9789,1066,2039,0,2,9789
9790,1066,2040,0,2,9790
9791,1066,2041,0,2,9791
9792,1066,2042,0,2,9792
9793,1066,2043,0,2,9793
9794,1066,2044,0,2,9794
9795,1066,2045,0,2,9795
9796,1066,2046,0,2,9796
9797,1066,2047,0,2,9797
9798,1066,2048,0,2,9798
9799,1066,2049,0,2,9799
9800,1066,2050,0,2,9800
9801,1066,2051,0,2,9801
9802,1066,2052,0,2,9802
9803,1066,2053,0,2,9803
9804,1066,2054,0,2,9804
9805,1066,2055,0,2,9805
9806,1066,2056,0,2,9806
9807,1066,2057,0,2,9807
9808,1066,2058,0,2,9808
9809,1066,2059,0,2,9809
9810,1066,2060,0,2,9810
9811,1066,2061,0,2,9811
9812,1066,2062,0,2,9812
9813,1066,2063,0,2,9813
9814,1066,2064,0,2,9814
9815,1066,2065,0,2,9815
9816,1066,2066,0,2,9816
9817,1066,2067,0,2,9817
9818,1066,2068,0,2,9818
9819,1066,2069,0,2,9819
9820,1066,2070,0,2,9820
9821,1066,2071,0,2,9821
9822,1066,2072,0,2,9822
9823,1066,2073,0,2,9823
9824,1066,2074,0,2,9824
9825,1066,2075,0,2,9825
9826,1066,2076,0,2,9826
9827,1066,2077,0,2,9827
9828,1066,2078,0,2,9828
9829,1066,2079,0,2,9829
9830,1066,2080,0,2,9830
9831,1066,2081,0,2,9831
9832,1066,2082,0,2,9832
9833,1066,2083,0,2,9833
9834,1066,2084,0,2,9834
9835,1066,2085,0,2,9835
9836,1066,2086,0,2,9836
9837,1066,2087,0,2,9837
9838,1066,2088,0,2,9838
9839,1066,2089,0,2,9839
9840,1066,2090,0,2,9840
9841,1066,2091,0,2,9841
9842,1066,2092,0,2,9842
9843,1066,2093,0,2,9843
9844,1066,2094,0,2,9844
9845,1066,2095,0,2,9845
9846,1066,2096,0,2,9846
9847,1066,2097,0,2,9847
9848,1066,2098,0,2,9848
9849,1066,2099,0,2,9849
9850,1066,2100,0,2,9850
9851,1066,2101,0,2,9851
9852,1066,2102,0,2,9852
9853,1066,2103,0,2,9853
9854,1066,2104,0,2,9854
9855,1066,2105,0,2,9855
9856,1066,2106,0,2,9856
9857,1066,2107,0,2,9857
9858,1066,2108,0,2,9858
9859,1066,2109,0,2,9859
9860,1066,2110,0,2,9860
9861,1066,2111,0,2,9861
9862,1066,2112,0,2,9862
9863,1066,2113,0,2,9863
9864,1066,2114,0,2,9864
9865,1066,2115,0,2,9865
9866,1066,2116,0,2,9866
9867,1066,2117,0,2,9867
9868,1066,2118,0,2,9868
9869,1066,2119,0,2,9869
9870,1066,2120,0,2,9870
9871,1066,2121,0,2,9871
9872,1066,2122,0,2,9872
9873,1066,2123,0,2,9873
9874,1066,2124,0,2,9874
9875,1066,2125,0,2,9875
9876,1066,2126,0,2,9876
9877,1066,2127,0,2,9877
9878,1066,2128,0,2,9878
9879,1066,2129,0,2,9879
9880,1066,2130,0,2,9880
9881,1066,2131,0,2,9881
9882,1066,2132,0,2,9882
9883,1066,2133,0,2,9883
9884,1066,2134,0,2,9884
9885,1066,2135,0,2,9885
9886,1066,2136,0,2,9886
9887,1066,2137,0,2,9887
9888,1066,2138,0,2,9888
9889,1066,2139,0,2,9889
9890,1066,2140,0,2,9890
9891,1066,2141,0,2,9891
9892,1066,2142,0,2,9892
9893,1066,2143,0,2,9893
9894,1066,2144,0,2,9894
9895,1066,2145,0,2,9895
9896,1066,2146,0,2,9896
9897,1066,2147,0,2,9897
9898,1066,2148,0,2,9898
9899,1066,2149,0,2,9899
9900,1066,2150,0,2,9900
9901,1067,2001,0,2,9901
9902,1067,2002,0,2,9902
9903,1067,2003,0,2,9903
9904,1067,2004,0,2,9904
9905,1067,2005,0,2,9905
9906,1067,2006,0,2,9906
9907,1067,2007,0,2,9907
9908,1067,2008,0,2,9908
9909,1067,2009,0,2,9909
9910,1067,2010,0,2,9910
9911,1067,2011,0,2,9911
9912,1067,2012,0,2,9912
9913,1067,2013,0,2,9913
9914,1067,2014,0,2,9914
9915,1067,2015,0,2,9915
9916,1067,2016,0,2,9916
9917,1067,2017,0,2,9917
9918,1067,2018,0,2,9918
9919,1067,2019,0,2,9919
9920,1067,2020,0,2,9920
9921,1067,2021,0,2,9921
9922,1067,2022,0,2,9922
9923,1067,2023,0,2,9923
9924,1067,2024,0,2,9924
9925,1067,2025,0,2,9925
9926,1067,2026,0,2,9926
9927,1067,2027,0,2,9927
9928,1067,2028,0,2,9928
9929,1067,2029,0,2,9929
9930,1067,2030,0,2,9930
9931,1067,2031,0,2,9931
9932,1067,2032,0,2,9932
9933,1067,2033,0,2,9933
9934,1067,2034,0,2,9934
9935,1067,2035,0,2,9935
9936,1067,2036,0,2,9936
9937,1067,2037,0,2,9937
9938,1067,2038,0,2,9938
9939,1067,2039,0,2,9939
9940,1067,2040,0,2,9940
9941,1067,2041,0,2,9941
9942,1067,2042,0,2,9942
9943,1067,2043,0,2,9943
9944,1067,2044,0,2,9944
9945,1067,2045,0,2,9945
9946,1067,2046,0,2,9946
9947,1067,2047,0,2,9947
9948,1067,2048,0,2,9948
9949,1067,2049,0,2,9949
9950,1067,2050,0,2,9950
9951,1067,2051,0,2,9951
9952,1067,2052,0,2,9952
9953,1067,2053,0,2,9953
9954,1067,2054,0,2,9954
9955,1067,2055,0,2,9955
9956,1067,2056,0,2,9956
9957,1067,2057,0,2,9957
9958,1067,2058,0,2,9958
9959,1067,2059,0,2,9959
9960,1067,2060,0,2,9960
9961,1067,2061,0,2,9961
9962,1067,2062,0,2,9962
9963,1067,2063,0,2,9963
9964,1067,2064,0,2,9964
9965,1067,2065,0,2,9965
9966,1067,2066,0,2,9966
9967,1067,2067,0,2,9967
9968,1067,2068,0,2,9968
9969,1067,2069,0,2,9969
9970,1067,2070,0,2,9970
9971,1067,2071,0,2,9971
9972,1067,2072,0,2,9972
9973,1067,2073,0,2,9973
9974,1067,2074,0,2,9974
9975,1067,2075,0,2,9975
9976,1067,2076,0,2,9976
9977,1067,2077,0,2,9977
9978,1067,2078,0,2,9978
9979,1067,2079,0,2,9979
9980,1067,2080,0,2,9980
9981,1067,2081,0,2,9981
9982,1067,2082,0,2,9982
9983,1067,2083,0,2,9983
9984,1067,2084,0,2,9984
9985,1067,2085,0,2,9985
9986,1067,2086,0,2,9986
9987,1067,2087,0,2,9987
9988,1067,2088,0,2,9988
9989,1067,2089,0,2,9989
9990,1067,2090,0,2,9990
9991,1067,2091,0,2,9991
9992,1067,2092,0,2,9992
9993,1067,2093,0,2,9993
9994,1067,2094,0,2,9994
9995,1067,2095,0,2,9995
9996,1067,2096,0,2,9996
9997,1067,2097,0,2,9997
9998,1067,2098,0,2,9998
9999,1067,2099,0,2,9999
10000,1067,2100,0,2,10000
10001,1067,2101,0,2,10001
10002,1067,2102,0,2,10002
10003,1067,2103,0,2,10003
10004,1067,2104,0,2,10004
10005,1067,2105,0,2,10005
10006,1067,2106,0,2,10006
10007,1067,2107,0,2,10007
10008,1067,2108,0,2,10008
10009,1067,2109,0,2,10009
10010,1067,2110,0,2,10010
10011,1067,2111,0,2,10011
10012,1067,2112,0,2,10012
10013,1067,2113,0,2,10013
10014,1067,2114,0,2,10014
10015,1067,2115,0,2,10015
10016,1067,2116,0,2,10016
10017,1067,2117,0,2,10017
10018,1067,2118,0,2,10018
10019,1067,2119,0,2,10019
10020,1067,2120,0,2,10020
10021,1067,2121,0,2,10021
10022,1067,2122,0,2,10022
10023,1067,2123,0,2,10023
10024,1067,2124,0,2,10024
10025,1067,2125,0,2,10025
10026,1067,2126,0,2,10026
10027,1067,2127,0,2,10027
10028,1067,2128,0,2,10028
10029,1067,2129,0,2,10029
10030,1067,2130,0,2,10030
10031,1067,2131,0,2,10031
10032,1067,2132,0,2,10032
10033,1067,2133,0,2,10033
10034,1067,2134,0,2,10034
10035,1067,2135,0,2,10035
10036,1067,2136,0,2,10036
10037,1067,2137,0,2,10037
10038,1067,2138,0,2,10038
10039,1067,2139,0,2,10039
10040,1067,2140,0,2,10040
10041,1067,2141,0,2,10041
10042,1067,2142,0,2,10042
10043,1067,2143,0,2,10043
10044,1067,2144,0,2,10044
10045,1067,2145,0,2,10045
10046,1067,2146,0,2,10046
10047,1067,2147,0,2,10047
10048,1067,2148,0,2,10048
10049,1067,2149,0,2,10049
10050,1067,2150,0,2,10050
10051,1068,2001,0,2,10051
10052,1068,2002,0,2,10052
10053,1068,2003,0,2,10053
10054,1068,2004,0,2,10054
10055,1068,2005,0,2,10055
10056,1068,2006,0,2,10056
10057,1068,2007,0,2,10057
10058,1068,2008,0,2,10058
10059,1068,2009,0,2,10059
10060,1068,2010,0,2,10060
10061,1068,2011,0,2,10061
10062,1068,2012,0,2,10062
10063,1068,2013,0,2,10063
10064,1068,2014,0,2,10064
10065,1068,2015,0,2,10065
10066,1068,2016,0,2,10066
10067,1068,2017,0,2,10067
10068,1068,2018,0,2,10068
10069,1068,2019,0,2,10069
10070,1068,2020,0,2,10070
10071,1068,2021,0,2,10071
10072,1068,2022,0,2,10072
10073,1068,2023,0,2,10073
10074,1068,2024,0,2,10074
10075,1068,2025,0,2,10075
10076,1068,2026,0,2,10076
10077,1068,2027,0,2,10077
10078,1068,2028,0,2,10078
10079,1068,2029,0,2,10079
10080,1068,2030,0,2,10080
10081,1068,2031,0,2,10081
10082,1068,2032,0,2,10082
10083,1068,2033,0,2,10083
10084,1068,2034,0,2,10084
10085,1068,2035,0,2,10085
10086,1068,2036,0,2,10086
10087,1068,2037,0,2,10087
10088,1068,2038,0,2,10088
10089,1068,2039,0,2,10089
10090,1068,2040,0,2,10090
10091,1068,2041,0,2,10091
10092,1068,2042,0,2,10092
10093,1068,2043,0,2,10093
10094,1068,2044,0,2,10094
10095,1068,2045,0,2,10095
10096,1068,2046,0,2,10096
10097,1068,2047,0,2,10097
10098,1068,2048,0,2,10098
10099,1068,2049,0,2,10099
10100,1068,2050,0,2,10100
10101,1068,2051,0,2,10101
10102,1068,2052,0,2,10102
10103,1068,2053,0,2,10103
10104,1068,2054,0,2,10104
10105,1068,2055,0,2,10105
10106,1068,2056,0,2,10106
10107,1068,2057,0,2,10107
10108,1068,2058,0,2,10108
10109,1068,2059,0,2,10109
10110,1068,2060,0,2,10110
10111,1068,2061,0,2,10111
10112,1068,2062,0,2,10112
10113,1068,2063,0,2,10113
10114,1068,2064,0,2,10114
10115,1068,2065,0,2,10115
10116,1068,2066,0,2,10116
10117,1068,2067,0,2,10117
10118,1068,2068,0,2,10118
10119,1068,2069,0,2,10119
10120,1068,2070,0,2,10120
10121,1068,2071,0,2,10121
10122,1068,2072,0,2,10122
10123,1068,2073,0,2,10123
10124,1068,2074,0,2,10124
10125,1068,2075,0,2,10125
10126,1068,2076,0,2,10126
10127,1068,2077,0,2,10127
10128,1068,2078,0,2,10128
10129,1068,2079,0,2,10129
10130,1068,2080,0,2,10130
10131,1068,2081,0,2,10131
10132,1068,2082,0,2,10132
10133,1068,2083,0,2,10133
10134,1068,2084,0,2,10134
10135,1068,2085,0,2,10135
10136,1068,2086,0,2,10136
10137,1068,2087,0,2,10137
10138,1068,2088,0,2,10138
10139,1068,2089,0,2,10139
10140,1068,2090,0,2,10140
10141,1068,2091,0,2,10141
10142,1068,2092,0,2,10142
10143,1068,2093,0,2,10143
10144,1068,2094,0,2,10144
10145,1068,2095,0,2,10145
10146,1068,2096,0,2,10146
10147,1068,2097,0,2,10147
10148,1068,2098,0,2,10148
10149,1068,2099,0,2,10149
10150,1068,2100,0,2,10150
10151,1068,2101,0,2,10151
10152,1068,2102,0,2,10152
10153,1068,2103,0,2,10153
10154,1068,2104,0,2,10154
10155,1068,2105,0,2,10155
10156,1068,2106,0,2,10156
10157,1068,2107,0,2,10157
10158,1068,2108,0,2,10158
10159,1068,2109,0,2,10159
10160,1068,2110,0,2,10160
10161,1068,2111,0,2,10161
10162,1068,2112,0,2,10162
10163,1068,2113,0,2,10163
10164,1068,2114,0,2,10164
10165,1068,2115,0,2,10165
10166,1068,2116,0,2,10166
10167,1068,2117,0,2,10167
10168,1068,2118,0,2,10168
10169,1068,2119,0,2,10169
10170,1068,2120,0,2,10170
10171,1068,2121,0,2,10171
10172,1068,2122,0,2,10172
10173,1068,2123,0,2,10173
10174,1068,2124,0,2,10174
10175,1068,2125,0,2,10175
10176,1068,2126,0,2,10176
10177,1068,2127,0,2,10177
10178,1068,2128,0,2,10178
10179,1068,2129,0,2,10179
10180,1068,2130,0,2,10180
10181,1068,2131,0,2,10181
10182,1068,2132,0,2,10182
10183,1068,2133,0,2,10183
10184,1068,2134,0,2,10184
10185,1068,2135,0,2,10185
10186,1068,2136,0,2,10186
10187,1068,2137,0,2,10187
10188,1068,2138,0,2,10188
10189,1068,2139,0,2,10189
10190,1068,2140,0,2,10190
10191,1068,2141,0,2,10191
10192,1068,2142,0,2,10192
10193,1068,2143,0,2,10193
10194,1068,2144,0,2,10194
10195,1068,2145,0,2,10195
10196,1068,2146,0,2,10196
10197,1068,2147,0,2,10197
10198,1068,2148,0,2,10198
10199,1068,2149,0,2,10199
10200,1068,2150,0,2,10200
10201,1069,2001,0,2,10201
10202,1069,2002,0,2,10202
10203,1069,2003,0,2,10203
10204,1069,2004,0,2,10204
10205,1069,2005,0,2,10205
10206,1069,2006,0,2,10206
10207,1069,2007,0,2,10207
10208,1069,2008,0,2,10208
10209,1069,2009,0,2,10209
10210,1069,2010,0,2,10210
10211,1069,2011,0,2,10211
10212,1069,2012,0,2,10212
10213,1069,2013,0,2,10213
10214,1069,2014,0,2,10214
10215,1069,2015,0,2,10215
10216,1069,2016,0,2,10216
10217,1069,2017,0,2,10217
10218,1069,2018,0,2,10218
10219,1069,2019,0,2,10219
10220,1069,2020,0,2,10220
10221,1069,2021,0,2,10221
10222,1069,2022,0,2,10222
10223,1069,2023,0,2,10223
10224,1069,2024,0,2,10224
10225,1069,2025,0,2,10225
10226,1069,2026,0,2,10226
10227,1069,2027,0,2,10227
10228,1069,2028,0,2,10228
10229,1069,2029,0,2,10229
10230,1069,2030,0,2,10230
10231,1069,2031,0,2,10231
10232,1069,2032,0,2,10232
10233,1069,2033,0,2,10233
10234,1069,2034,0,2,10234
10235,1069,2035,0,2,10235
10236,1069,2036,0,2,10236
10237,1069,2037,0,2,10237
10238,1069,2038,0,2,10238
10239,1069,2039,0,2,10239
10240,1069,2040,0,2,10240
10241,1069,2041,0,2,10241
10242,1069,2042,0,2,10242
10243,1069,2043,0,2,10243
10244,1069,2044,0,2,10244
10245,1069,2045,0,2,10245
10246,1069,2046,0,2,10246
10247,1069,2047,0,2,10247
10248,1069,2048,0,2,10248
10249,1069,2049,0,2,10249
10250,1069,2050,0,2,10250
10251,1069,2051,0,2,10251
10252,1069,2052,0,2,10252
10253,1069,2053,0,2,10253
10254,1069,2054,0,2,10254
10255,1069,2055,0,2,10255
10256,1069,2056,0,2,10256
10257,1069,2057,0,2,10257
10258,1069,2058,0,2,10258
10259,1069,2059,0,2,10259
10260,1069,2060,0,2,10260
10261,1069,2061,0,2,10261
10262,1069,2062,0,2,10262
10263,1069,2063,0,2,10263
10264,1069,2064,0,2,10264
10265,1069,2065,0,2,10265
10266,1069,2066,0,2,10266
10267,1069,2067,0,2,10267
10268,1069,2068,0,2,10268
10269,1069,2069,0,2,10269
10270,1069,2070,0,2,10270
10271,1069,2071,0,2,10271
10272,1069,2072,0,2,10272
10273,1069,2073,0,2,10273
10274,1069,2074,0,2,10274
10275,1069,2075,0,2,10275
10276,1069,2076,0,2,10276
10277,1069,2077,0,2,10277
10278,1069,2078,0,2,10278
10279,1069,2079,0,2,10279
10280,1069,2080,0,2,10280
10281,1069,2081,0,2,10281
10282,1069,2082,0,2,10282
10283,1069,2083,0,2,10283
10284,1069,2084,0,2,10284
10285,1069,2085,0,2,10285
10286,1069,2086,0,2,10286
10287,1069,2087,0,2,10287
10288,1069,2088,0,2,10288
10289,1069,2089,0,2,10289
10290,1069,2090,0,2,10290
10291,1069,2091,0,2,10291
10292,1069,2092,0,2,10292
10293,1069,2093,0,2,10293
10294,1069,2094,0,2,10294
10295,1069,2095,0,2,10295
10296,1069,2096,0,2,10296
10297,1069,2097,0,2,10297
10298,1069,2098,0,2,10298
10299,1069,2099,0,2,10299
10300,1069,2100,0,2,10300
10301,1069,2101,0,2,10301
10302,1069,2102,0,2,10302
10303,1069,2103,0,2,10303
10304,1069,2104,0,2,10304
10305,1069,2105,0,2,10305
10306,1069,2106,0,2,10306
10307,1069,2107,0,2,10307
10308,1069,2108,0,2,10308
10309,1069,2109,0,2,10309
10310,1069,2110,0,2,10310
10311,1069,2111,0,2,10311
10312,1069,2112,0,2,10312
10313,1069,2113,0,2,10313
10314,1069,2114,0,2,10314
10315,1069,2115,0,2,10315
10316,1069,2116,0,2,10316
10317,1069,2117,0,2,10317
10318,1069,2118,0,2,10318
10319,1069,2119,0,2,10319
10320,1069,2120,0,2,10320
10321,1069,2121,0,2,10321
10322,1069,2122,0,2,10322
10323,1069,2123,0,2,10323
10324,1069,2124,0,2,10324
10325,1069,2125,0,2,10325
10326,1069,2126,0,2,10326
10327,1069,2127,0,2,10327
10328,1069,2128,0,2,10328
10329,1069,2129,0,2,10329
10330,1069,2130,0,2,10330
10331,1069,2131,0,2,10331
10332,1069,2132,0,2,10332
10333,1069,2133,0,2,10333
10334,1069,2134,0,2,10334
10335,1069,2135,0,2,10335
10336,1069,2136,0,2,10336
10337,1069,2137,0,2,10337
10338,1069,2138,0,2,10338
10339,1069,2139,0,2,10339
10340,1069,2140,0,2,10340
10341,1069,2141,0,2,10341
10342,1069,2142,0,2,10342
10343,1069,2143,0,2,10343
10344,1069,2144,0,2,10344
10345,1069,2145,0,2,10345
10346,1069,2146,0,2,10346
10347,1069,2147,0,2,10347
10348,1069,2148,0,2,10348
10349,1069,2149,0,2,10349
10350,1069,2150,0,2,10350
10351,1070,2001,0,2,10351
10352,1070,2002,0,2,10352
10353,1070,2003,0,2,10353
10354,1070,2004,0,2,10354
10355,1070,2005,0,2,10355
10356,1070,2006,0,2,10356
10357,1070,2007,0,2,10357
10358,1070,2008,0,2,10358
10359,1070,2009,0,2,10359
10360,1070,2010,0,2,10360
10361,1070,2011,0,2,10361
10362,1070,2012,0,2,10362
10363,1070,2013,0,2,10363
10364,1070,2014,0,2,10364
10365,1070,2015,0,2,10365
10366,1070,2016,0,2,10366
10367,1070,2017,0,2,10367
10368,1070,2018,0,2,10368
10369,1070,2019,0,2,10369
10370,1070,2020,0,2,10370
10371,1070,2021,0,2,10371
10372,1070,2022,0,2,10372
10373,1070,2023,0,2,10373
10374,1070,2024,0,2,10374
10375,1070,2025,0,2,10375
10376,1070,2026,0,2,10376
10377,1070,2027,0,2,10377
10378,1070,2028,0,2,10378
10379,1070,2029,0,2,10379
10380,1070,2030,0,2,10380
10381,1070,2031,0,2,10381
10382,1070,2032,0,2,10382
10383,1070,2033,0,2,10383
10384,1070,2034,0,2,10384
10385,1070,2035,0,2,10385
10386,1070,2036,0,2,10386
10387,1070,2037,0,2,10387
10388,1070,2038,0,2,10388
10389,1070,2039,0,2,10389
10390,1070,2040,0,2,10390
10391,1070,2041,0,2,10391
10392,1070,2042,0,2,10392
10393,1070,2043,0,2,10393
10394,1070,2044,0,2,10394
10395,1070,2045,0,2,10395
10396,1070,2046,0,2,10396
10397,1070,2047,0,2,10397
10398,1070,2048,0,2,10398
10399,1070,2049,0,2,10399
10400,1070,2050,0,2,10400
10401,1070,2051,0,2,10401
10402,1070,2052,0,2,10402
10403,1070,2053,0,2,10403
10404,1070,2054,0,2,10404
10405,1070,2055,0,2,10405
10406,1070,2056,0,2,10406
10407,1070,2057,0,2,10407
10408,1070,2058,0,2,10408
10409,1070,2059,0,2,10409
10410,1070,2060,0,2,10410
10411,1070,2061,0,2,10411
10412,1070,2062,0,2,10412
10413,1070,2063,0,2,10413
10414,1070,2064,0,2,10414
10415,1070,2065,0,2,10415
10416,1070,2066,0,2,10416
10417,1070,2067,0,2,10417
10418,1070,2068,0,2,10418
10419,1070,2069,0,2,10419
10420,1070,2070,0,2,10420
10421,1070,2071,0,2,10421
10422,1070,2072,0,2,10422
10423,1070,2073,0,2,10423
10424,1070,2074,0,2,10424
10425,1070,2075,0,2,10425
10426,1070,2076,0,2,10426
10427,1070,2077,0,2,10427
10428,1070,2078,0,2,10428
10429,1070,2079,0,2,10429
10430,1070,2080,0,2,10430
10431,1070,2081,0,2,10431
10432,1070,2082,0,2,10432
10433,1070,2083,0,2,10433
10434,1070,2084,0,2,10434
10435,1070,2085,0,2,10435
10436,1070,2086,0,2,10436
10437,1070,2087,0,2,10437
10438,1070,2088,0,2,10438
10439,1070,2089,0,2,10439
10440,1070,2090,0,2,10440
10441,1070,2091,0,2,10441
10442,1070,2092,0,2,10442
10443,1070,2093,0,2,10443
10444,1070,2094,0,2,10444
10445,1070,2095,0,2,10445
10446,1070,2096,0,2,10446
10447,1070,2097,0,2,10447
10448,1070,2098,0,2,10448
10449,1070,2099,0,2,10449
10450,1070,2100,0,2,10450
10451,1070,2101,0,2,10451
10452,1070,2102,0,2,10452
10453,1070,2103,0,2,10453
10454,1070,2104,0,2,10454
10455,1070,2105,0,2,10455
10456,1070,2106,0,2,10456
10457,1070,2107,0,2,10457
10458,1070,2108,0,2,10458
10459,1070,2109,0,2,10459
10460,1070,2110,0,2,10460
10461,1070,2111,0,2,10461
10462,1070,2112,0,2,10462
10463,1070,2113,0,2,10463
10464,1070,2114,0,2,10464
10465,1070,2115,0,2,10465
10466,1070,2116,0,2,10466
10467,1070,2117,0,2,10467
10468,1070,2118,0,2,10468
10469,1070,2119,0,2,10469
10470,1070,2120,0,2,10470
10471,1070,2121,0,2,10471
10472,1070,2122,0,2,10472
10473,1070,2123,0,2,10473
10474,1070,2124,0,2,10474
10475,1070,2125,0,2,10475
10476,1070,2126,0,2,10476
10477,1070,2127,0,2,10477
10478,1070,2128,0,2,10478
10479,1070,2129,0,2,10479
10480,1070,2130,0,2,10480
10481,1070,2131,0,2,10481
10482,1070,2132,0,2,10482
10483,1070,2133,0,2,10483
10484,1070,2134,0,2,10484
10485,1070,2135,0,2,10485
10486,1070,2136,0,2,10486
10487,1070,2137,0,2,10487
10488,1070,2138,0,2,10488
10489,1070,2139,0,2,10489
10490,1070,2140,0,2,10490
10491,1070,2141,0,2,10491
10492,1070,2142,0,2,10492
10493,1070,2143,0,2,10493
10494,1070,2144,0,2,10494
10495,1070,2145,0,2,10495
10496,1070,2146,0,2,10496
10497,1070,2147,0,2,10497
10498,1070,2148,0,2,10498
10499,1070,2149,0,2,10499
10500,1070,2150,0,2,10500
10501,1071,2001,0,2,10501
10502,1071,2002,0,2,10502
10503,1071,2003,0,2,10503
10504,1071,2004,0,2,10504
10505,1071,2005,0,2,10505
10506,1071,2006,0,2,10506
10507,1071,2007,0,2,10507
10508,1071,2008,0,2,10508
10509,1071,2009,0,2,10509
10510,1071,2010,0,2,10510
10511,1071,2011,0,2,10511
10512,1071,2012,0,2,10512
10513,1071,2013,0,2,10513
10514,1071,2014,0,2,10514
10515,1071,2015,0,2,10515
10516,1071,2016,0,2,10516
10517,1071,2017,0,2,10517
10518,1071,2018,0,2,10518
10519,1071,2019,0,2,10519
10520,1071,2020,0,2,10520
10521,1071,2021,0,2,10521
10522,1071,2022,0,2,10522
10523,1071,2023,0,2,10523
10524,1071,2024,0,2,10524
10525,1071,2025,0,2,10525
10526,1071,2026,0,2,10526
10527,1071,2027,0,2,10527
10528,1071,2028,0,2,10528
10529,1071,2029,0,2,10529
10530,1071,2030,0,2,10530
10531,1071,2031,0,2,10531
10532,1071,2032,0,2,10532
10533,1071,2033,0,2,10533
10534,1071,2034,0,2,10534
10535,1071,2035,0,2,10535
10536,1071,2036,0,2,10536
10537,1071,2037,0,2,10537
10538,1071,2038,0,2,10538
10539,1071,2039,0,2,10539
10540,1071,2040,0,2,10540
10541,1071,2041,0,2,10541
10542,1071,2042,0,2,10542
10543,1071,2043,0,2,10543
10544,1071,2044,0,2,10544
10545,1071,2045,0,2,10545
10546,1071,2046,0,2,10546
10547,1071,2047,0,2,10547
10548,1071,2048,0,2,10548
10549,1071,2049,0,2,10549
10550,1071,2050,0,2,10550
10551,1071,2051,0,2,10551
10552,1071,2052,0,2,10552
10553,1071,2053,0,2,10553
10554,1071,2054,0,2,10554
10555,1071,2055,0,2,10555
10556,1071,2056,0,2,10556
10557,1071,2057,0,2,10557
10558,1071,2058,0,2,10558
10559,1071,2059,0,2,10559
10560,1071,2060,0,2,10560
10561,1071,2061,0,2,10561
10562,1071,2062,0,2,10562
10563,1071,2063,0,2,10563
10564,1071,2064,0,2,10564
10565,1071,2065,0,2,10565
10566,1071,2066,0,2,10566
10567,1071,2067,0,2,10567
10568,1071,2068,0,2,10568
10569,1071,2069,0,2,10569
10570,1071,2070,0,2,10570
10571,1071,2071,0,2,10571
10572,1071,2072,0,2,10572
10573,1071,2073,0,2,10573
10574,1071,2074,0,2,10574
10575,1071,2075,0,2,10575
10576,1071,2076,0,2,10576
10577,1071,2077,0,2,10577
10578,1071,2078,0,2,10578
10579,1071,2079,0,2,10579
10580,1071,2080,0,2,10580
10581,1071,2081,0,2,10581
10582,1071,2082,0,2,10582
10583,1071,2083,0,2,10583
10584,1071,2084,0,2,10584
10585,1071,2085,0,2,10585
10586,1071,2086,0,2,10586
10587,1071,2087,0,2,10587
10588,1071,2088,0,2,10588
10589,1071,2089,0,2,10589
10590,1071,2090,0,2,10590
10591,1071,2091,0,2,10591
10592,1071,2092,0,2,10592
10593,1071,2093,0,2,10593
10594,1071,2094,0,2,10594
10595,1071,2095,0,2,10595
10596,1071,2096,0,2,10596
10597,1071,2097,0,2,10597
10598,1071,2098,0,2,10598
10599,1071,2099,0,2,10599
10600,1071,2100,0,2,10600
10601,1071,2101,0,2,10601
10602,1071,2102,0,2,10602
10603,1071,2103,0,2,10603
10604,1071,2104,0,2,10604
10605,1071,2105,0,2,10605
10606,1071,2106,0,2,10606
10607,1071,2107,0,2,10607
10608,1071,2108,0,2,10608
10609,1071,2109,0,2,10609
10610,1071,2110,0,2,10610
10611,1071,2111,0,2,10611
10612,1071,2112,0,2,10612
10613,1071,2113,0,2,10613
10614,1071,2114,0,2,10614
10615,1071,2115,0,2,10615
10616,1071,2116,0,2,10616
10617,1071,2117,0,2,10617
10618,1071,2118,0,2,10618
10619,1071,2119,0,2,10619
10620,1071,2120,0,2,10620
10621,1071,2121,0,2,10621
10622,1071,2122,0,2,10622
10623,1071,2123,0,2,10623
10624,1071,2124,0,2,10624
10625,1071,2125,0,2,10625
10626,1071,2126,0,2,10626
10627,1071,2127,0,2,10627
10628,1071,2128,0,2,10628
10629,1071,2129,0,2,10629
10630,1071,2130,0,2,10630
10631,1071,2131,0,2,10631
10632,1071,2132,0,2,10632
10633,1071,2133,0,2,10633
